;id;leaf;isInfectedPercentage;isInfectedFlag
3298;#3298;34c0f4bc-8333-4b8b-a9c8-6f139cfd48c4.JPG;0.34237826;0
3299;#3299;24aec62e-718e-41f7-8eb0-c7cc96b8d5d3.JPG;4.7127958e-07;0
3300;#3300;b22c33b1-8900-4c70-b225-1499f295860f.JPG;0.9999962;1
3301;#3301;c24a3f12-fcd7-461d-ad29-1a1af864a8f6.JPG;1.0;1
3302;#3302;207d7ff8-c939-438f-b6a6-f5f6855decee.JPG;0.99995995;1
3303;#3303;f72d108c-a157-4bc4-a025-93a248323ff3.JPG;0.98652995;1
3304;#3304;59ac34ad-0baf-46bb-96d4-876a57be1a63.JPG;8.8915265e-05;0
3305;#3305;cd086b14-f648-48c3-bb31-8738e6ba8c45.JPG;8.571895e-06;0
3306;#3306;a02cb638-762c-4ae2-a85e-b9f857fc7811.JPG;0.0041426364;0
3307;#3307;5000fc39-3fb5-4230-a4bf-efbe5caa58cd.JPG;4.080113e-06;0
3308;#3308;453c964c-24b1-4473-b595-9c793e3b0736.JPG;7.910802e-07;0
3309;#3309;4147474f-2f39-44e0-8f99-ea6f816161e6.JPG;2.8547927e-05;0
3310;#3310;abcb0841-97b2-443b-b6e1-842221e5dc16.JPG;0.6378989;1
3311;#3311;bc06d604-ceb1-42c6-9fa0-bf4130f1d111.JPG;0.9999145;1
3312;#3312;a74d939b-9d2d-4b20-8b43-3bb9fe535ca3.JPG;0.7315336;1
3313;#3313;a13e9f7b-fef7-4717-b322-f16faf7ad2e2.JPG;0.99999607;1
3314;#3314;62ff6847-9b54-4116-91cb-47632826802f.JPG;0.74273497;1
3315;#3315;147f5894-d786-422b-a31f-76acc02de764.JPG;1.3236402e-08;0
3316;#3316;860774ba-224d-4c16-bf41-5ed3ca378b4b.JPG;0.97238106;1
3317;#3317;f4a98a5c-0d04-4010-aa65-0dba4aabc7b7.JPG;0.9999981;1
3318;#3318;b3ccc291-35de-4d43-8bf7-f66ed2551f94.JPG;0.0024482347;0
3319;#3319;8beb4f28-79e6-419a-bc32-2d7249af8ebb.JPG;0.9995586;1
3320;#3320;cb461b41-2fd9-4f30-97d2-43e60b5cf9f4.JPG;4.1411686e-06;0
3321;#3321;f39c822b-57c4-41f8-913d-dedb13c0607c.JPG;5.726831e-05;0
3322;#3322;e2f4789f-d591-4505-b1a9-ee847f502653.JPG;0.99999654;1
3323;#3323;c7d5a84a-c524-4028-8dce-ef90115556c4.JPG;0.0028943757;0
3324;#3324;94f3469f-f0bf-4a22-8485-0706c5dbac5a.JPG;0.055036653;0
3325;#3325;82a09bc8-2e2d-4228-9f2e-4f529dcdf572.JPG;0.0726053;0
3326;#3326;91a0fa39-ad4c-4eb7-b07b-bb236ced08ca.JPG;0.92894065;1
3327;#3327;38552011-5726-431e-aead-208ff844c73f.JPG;8.291769e-05;0
3328;#3328;b1d621bf-811e-4237-8b90-e01a765f3b26.JPG;9.22919e-09;0
3329;#3329;15787b0d-98ab-4dbe-9f2a-3a246220631f.JPG;0.00029304912;0
3330;#3330;de7d07c8-8496-4229-98a0-e94013c7cf3c.JPG;0.25002703;0
3331;#3331;c3c22a6d-be48-49a0-9394-e97bd9f03340.JPG;1.0;1
3332;#3332;20532312-6fdc-4666-ae5f-bde35031db7d.JPG;2.0619213e-08;0
3333;#3333;16c8aadd-a7ab-4a82-ad6c-276148538cc5.JPG;3.836662e-05;0
3334;#3334;1124b59a-1b28-4c4a-8653-a544e8488ea7.JPG;1.3029787e-05;0
3335;#3335;a1e15076-7e29-49d4-88ed-1a381a9d00fa.JPG;0.99994636;1
3336;#3336;96a1f85e-115e-491b-8050-0a53d03c41c6.JPG;1.6790342e-05;0
3337;#3337;f0d9e16d-ee2a-4a42-bb0a-0f252c351cf6.JPG;0.997575;1
3338;#3338;44a1e822-d84a-4ee4-9df8-88165067351a.JPG;4.0252957e-09;0
3339;#3339;09058376-f659-447e-ab60-71d28cc55a20.JPG;3.1098618e-06;0
3340;#3340;15e5b1a0-ed8b-413b-9cd7-2a8de14bef90.JPG;1.0;1
3341;#3341;27ef8f5b-5ebe-4e6a-ad32-6c9241256e39.JPG;0.00025827123;0
3342;#3342;566a2aa4-a5b9-49a8-9b23-4e24db541859.JPG;2.1414778e-06;0
3343;#3343;45918967-6aaf-482e-8178-3f7326a07612.JPG;0.9633951;1
3344;#3344;ab2ebcf2-63ca-4f50-b85e-85cf3435a0dc.JPG;0.99997044;1
3345;#3345;c1b35cab-e21d-4570-9c1e-215bef166962.JPG;0.9999112;1
3346;#3346;f5565d85-e07c-4ccd-9c44-f286f0b8351f.JPG;0.9997496;1
3347;#3347;0050a79e-1f2d-44eb-805d-eeecc31cc0c7.JPG;0.7370197;1
3348;#3348;53396c27-f79d-41ad-8e28-5164913315cd.JPG;0.99998975;1
3349;#3349;ab57c0a1-e48e-4d4c-ae85-831999d2dedd.JPG;2.2940792e-08;0
3350;#3350;679caa2d-40cb-4712-9499-c567300f33d2.JPG;0.9915645;1
3351;#3351;663e3b8b-aa6a-494b-8f2b-21fbcc75cde1.JPG;8.9215246e-05;0
3352;#3352;9c6780f4-57af-4b3b-bb61-4c6fa8ca4af6.JPG;0.98463213;1
3353;#3353;c780f780-c661-40ed-97a2-2ea7272c49f0.JPG;1.706916e-09;0
3354;#3354;290a1362-9863-44b3-b76f-fee14a037e13.JPG;0.99991405;1
3355;#3355;ff03536a-7ec1-4816-b8ad-024dda552149.JPG;0.99051136;1
3356;#3356;662b4ca0-45fe-41bd-8e26-97bfa0f9a551.JPG;0.99999833;1
3357;#3357;0323ac50-1585-423b-93db-c798f20d0824.JPG;1.078805e-06;0
3358;#3358;945cd88a-519f-41d3-a0ad-54634c3f729e.JPG;4.183077e-08;0
3359;#3359;348aa306-c143-4b15-a0fa-f0810df0563c.JPG;2.6986613e-06;0
3360;#3360;826a1461-0876-4723-b33a-f7434dc92e90.JPG;0.9999877;1
3361;#3361;d395ddad-638c-4ee0-899a-75e134918c8a.JPG;0.99989307;1
3362;#3362;958c7c33-0049-4ed4-90fe-e31a43e1e8cd.JPG;0.042074833;0
3363;#3363;484123c0-c798-4c91-9e51-a003397636fe.JPG;0.99993527;1
3364;#3364;77504162-10c9-4f9b-9a58-b6a1ff734a1f.JPG;0.99982554;1
3365;#3365;bb702821-f437-4088-826a-98518fc02f8a.JPG;0.9980562;1
3366;#3366;1732a908-3592-4a82-a494-31e59e412d99.JPG;1.761905e-05;0
3367;#3367;8f7a5e39-945c-40de-9f5d-8f23bad41692.JPG;0.00014496836;0
3368;#3368;33b5c25d-10b5-46d9-98b1-a74fba63b411.JPG;1.0;1
3369;#3369;d98de6cd-4892-467c-ada7-6672b879653a.JPG;0.9999994;1
3370;#3370;ebd7abae-7b5c-4754-ab30-19a28c75567b.JPG;0.9677021;1
3371;#3371;659c6a0b-331e-4abd-a779-a5a070251749.JPG;4.1508797e-06;0
3372;#3372;d8d8b4ca-0031-4df9-89aa-ba76420ef656.JPG;0.003233422;0
3373;#3373;cb4a4d9a-2457-4bd5-b7df-c95e5d0c8bb2.JPG;1.8715462e-05;0
3374;#3374;9265938a-2a77-4569-bdf3-0b5fa9c24cb9.JPG;0.016385155;0
3375;#3375;771b66c2-44fd-44b0-b6f6-be99a880d833.JPG;0.25793132;0
3376;#3376;f8d86502-9bea-497e-bc12-b87ea8f5edc4.JPG;0.99997807;1
3377;#3377;d1dfe2af-d2f7-44b6-840c-45b298e7da23.JPG;8.9760624e-07;0
3378;#3378;c6f79a38-278b-4854-a1b7-1f3bacc57ce3.JPG;3.05625e-09;0
3379;#3379;a02a6a73-7e0a-46a1-85ca-ffc9c7ad538f.JPG;0.9999902;1
3380;#3380;1795549c-71e2-49f7-8069-f4d4a8d1135e.JPG;0.5779272;1
3381;#3381;71f1019b-0d36-4c01-a1b7-0f07e81ca81a.JPG;0.9999652;1
3382;#3382;758da3f8-4b4b-46c6-9cc7-1f7e9b34e66b.JPG;0.069953755;0
3383;#3383;58bfe18c-bf0c-4af4-b419-81966af41472.JPG;0.0033028163;0
3384;#3384;b05992f0-3c18-4219-84f8-a91ac08b57cd.JPG;3.1895248e-05;0
3385;#3385;78655df7-b50d-43de-8dec-addda8489a58.JPG;0.99998236;1
3386;#3386;dc2caeb7-de8e-4aee-a06b-39b602a6ccca.JPG;0.99991083;1
3387;#3387;aaa67335-7f01-41e0-8ef2-146b3922e428.JPG;0.2817017;0
3388;#3388;ef647f1f-6d70-45ac-bed5-465b65fb4d8a.JPG;1.0085082e-08;0
3389;#3389;fbc8593b-97a3-4f1d-94ec-269e210be482.JPG;0.9968701;1
3390;#3390;82ff1b4d-aa08-49fe-94ce-ce7b29ecce39.JPG;4.7589216e-10;0
3391;#3391;69155709-60df-4936-b702-e637c77420ac.JPG;6.373274e-07;0
3392;#3392;990f3fa7-f6f4-420a-9829-35ef5c3f33a6.JPG;9.44737e-05;0
3393;#3393;c3be7b44-f423-4332-b7d5-234091afcbe3.JPG;0.00872046;0
3394;#3394;a027780e-879b-41ca-a046-803c2ea16d33.JPG;0.9999131;1
3395;#3395;8a545bb9-8126-42ad-add6-8eb1d1b4775d.JPG;0.00044213288;0
3396;#3396;e2bcefa2-8819-4763-94db-7fab5a937c3c.JPG;0.94582766;1
3397;#3397;b907c266-5481-42d3-90ff-f4afa48739f9.JPG;0.00041414314;0
3398;#3398;139b5939-836c-4119-8713-fe0cbe0e99c5.JPG;0.0049902475;0
3399;#3399;d3ce1ccd-fbc3-4644-8f5e-fced3441508e.JPG;0.00016863138;0
3400;#3400;e1407767-a518-453e-ae56-6db6421fe84c.JPG;0.9978358;1
3401;#3401;473b3a58-bbe8-4fe9-b313-9696aa4b8f6b.JPG;0.9999647;1
3402;#3402;314e517e-566f-49af-954b-f3858bca450a.JPG;1.2432073e-05;0
3403;#3403;e50c0b8b-0aef-4f7a-a949-8c9cecb6c1ab.JPG;9.263236e-05;0
3404;#3404;9cf11325-e8cb-4e32-9ac7-8504f1fb8929.JPG;1.0;1
3405;#3405;573366af-9a01-4bee-a359-d91a9d487b04.JPG;4.571788e-09;0
3406;#3406;45d00464-999d-487a-b622-5a6f096fff64.JPG;0.99980193;1
3407;#3407;9254fcff-d359-44df-a5b6-8a3e76e6a289.JPG;0.99997807;1
3408;#3408;21d1ee5b-9340-49f9-9d7e-74a2f7f8afc6.JPG;0.00048714594;0
3409;#3409;289e4836-0490-4a49-a216-b6bae0ba98a9.JPG;0.9999989;1
3410;#3410;a20b6aaa-08ca-494e-85b2-9e09a198bc39.JPG;1.0203436e-06;0
3411;#3411;816b0a0d-0275-4655-ae46-345ec23de35c.JPG;0.9999999;1
3412;#3412;b4bcc21e-5e49-4c3f-8236-30b4102f53ee.JPG;0.9999999;1
3413;#3413;ae64c2d2-61e8-4ea1-b877-cb9a1c19609d.JPG;0.00026159704;0
3414;#3414;849dc70f-16bc-4148-a3bb-765c320a0416.JPG;3.5026227e-05;0
3415;#3415;df892787-f983-4b1e-abfb-47d6945b7cd8.JPG;4.849519e-09;0
3416;#3416;ea20dac4-75aa-414e-ac56-e536b03c3359.JPG;3.762106e-09;0
3417;#3417;92d30afd-1ce6-4de1-8eac-619cd83b1eac.JPG;6.1291856e-09;0
3418;#3418;97cae197-4721-44dc-ae53-3a7c2e807a0f.JPG;7.6453756e-07;0
3419;#3419;73b4a9fd-3a6f-4e62-9a0d-f5c9a6061236.JPG;0.99942267;1
3420;#3420;973bd9ff-d507-4e2f-84c1-02d63a7c6098.JPG;2.917952e-09;0
3421;#3421;480a6d04-87d1-4b1a-8606-710c93e40853.JPG;0.99993753;1
3422;#3422;a72e1697-d2fa-4d35-9a21-3483fd7c290d.JPG;0.9999864;1
3423;#3423;6fb11449-1f69-40f6-987d-431fdc7e79a6.JPG;0.9999988;1
3424;#3424;400247f8-b95b-47a4-8ad0-6c9115e5ae77.JPG;0.9989318;1
3425;#3425;ffa8735f-97fc-4d76-a27c-edfa87affe2d.JPG;1.2376958e-05;0
3426;#3426;63b36238-5670-442f-b809-7bd87ba3a18b.JPG;0.9984296;1
3427;#3427;ad8a2ec4-e343-4707-8051-a5db30f3f0f3.JPG;0.99995863;1
3428;#3428;bb42670e-7136-4af8-84c1-46d906e07e67.JPG;1.1651766e-06;0
3429;#3429;c1f3e5bc-8081-42ac-a444-35b899d4c04b.JPG;0.9999075;1
3430;#3430;13bf32b6-5378-4f92-834b-eec2739d99a8.JPG;0.98683536;1
3431;#3431;51f47a7c-97a8-490e-bf43-1dddcbf9c20a.JPG;0.99981993;1
3432;#3432;d10c0778-68e8-4e9b-8b01-57d08caba6b4.JPG;1.2967826e-06;0
3433;#3433;56405c12-e4ad-47d7-a4c9-0b9f99484f82.JPG;2.5103886e-10;0
3434;#3434;b50c48b6-4061-4664-96d5-5307feb018cc.JPG;9.670267e-08;0
3435;#3435;f564ee99-6968-4d59-8f22-f93f61ad8698.JPG;3.0399342e-05;0
3436;#3436;7c3a2628-37fb-4117-bc9d-bed98a3b9ffd.JPG;0.00036931416;0
3437;#3437;a5996abb-c058-40e9-94d1-f639ecb91760.JPG;1.0;1
3438;#3438;23c5a0f9-0567-4f54-8b98-4dc80fee839d.JPG;0.999998;1
3439;#3439;f20e11c6-f5f0-4fbb-b9a6-eb75ebcc7fb7.JPG;0.9998679;1
3440;#3440;803fec64-fbd0-439e-82b3-4b916980dfa3.JPG;0.9999999;1
3441;#3441;cbc2228b-37aa-4de1-9be6-e403f2d8eeea.JPG;0.0017636367;0
3442;#3442;f76a1855-7454-44b7-af09-c6b6d186f21e.JPG;1.2069503e-08;0
3443;#3443;3769b842-a6f2-4a47-bdee-a205f121c0a2.JPG;0.99789315;1
3444;#3444;2305e8c9-2a01-47c5-ae2b-5f68cbf45cec.JPG;0.99994576;1
3445;#3445;90cb2cb6-2e1a-4031-9e14-54492e66a3c9.JPG;0.9999602;1
3446;#3446;d57f3014-27b9-4d83-9a38-08cacf3a91c9.JPG;0.77520007;1
3447;#3447;481f3ed6-c9f1-459c-9ba1-c20ce58d1880.JPG;3.1582132e-09;0
3448;#3448;0121256e-4095-4035-9478-6f3dd4c5c9a0.JPG;0.7490136;1
3449;#3449;7005b31f-ec86-4aaa-821b-3e8472e93637.JPG;0.99801946;1
3450;#3450;88badef6-d34d-4aa7-829e-f05239cb1972.JPG;5.511161e-07;0
3451;#3451;aec8b6b8-d139-47ee-b47f-b2ab6f737712.JPG;0.9999968;1
3452;#3452;d62b5f6f-001c-4d3c-a8b0-722c9124275e.JPG;1.1777327e-08;0
3453;#3453;222af7c4-bc30-43de-beeb-2fa064473484.JPG;0.9987697;1
3454;#3454;513f9772-9222-4b27-8c93-3bd4a0383b97.JPG;1.056321e-08;0
3455;#3455;6738e5c8-ed6e-448b-9eb1-02b0f2050088.JPG;0.9998567;1
3456;#3456;cde84569-415e-4b03-a5f8-280efd0eeeab.JPG;4.6324352e-05;0
3457;#3457;8752f1ae-621b-4ac5-9d92-d1f83cfd2f76.JPG;0.9266322;1
3458;#3458;019e2f05-3a1a-4861-b058-30064331aa67.JPG;0.9976305;1
3459;#3459;632194a8-e219-4214-a07a-3d449ffc6fed.JPG;0.9764762;1
3460;#3460;8669c289-5c5c-4181-a685-08fa7ca80e2e.JPG;1.0521787e-06;0
3461;#3461;6ff9edb8-3f8e-42d9-8563-329d916de8c3.JPG;0.98837656;1
3462;#3462;68f5109b-700c-4a53-bab2-c59c549efea9.JPG;5.4245675e-06;0
3463;#3463;7dadf839-f9be-4b2e-b226-7269f896e167.JPG;1.057927e-06;0
3464;#3464;b7ffdda8-ace7-401a-a6ba-92832fe4c9d0.JPG;0.99317074;1
3465;#3465;fc3c024a-f734-4ba5-90e7-06974a76b01e.JPG;1.7729016e-06;0
3466;#3466;e3ec495c-8246-4900-93cf-40a079c8a805.JPG;0.99999166;1
3467;#3467;8615a7ad-f342-4c05-b733-d6a7e471fe19.JPG;0.59436876;1
3468;#3468;b1c556e0-b1a8-4c54-9f12-7d1f0c69dae8.JPG;0.5593045;1
3469;#3469;592d58f2-48dc-4e09-af45-ba3455bc6361.JPG;6.620101e-10;0
3470;#3470;cf82b830-d096-4cc7-a55d-ecfd85b2036f.JPG;0.9412456;1
3471;#3471;4007b5c1-a8ad-4229-90ec-c81c71373b51.JPG;0.00010254833;0
3472;#3472;7f5a83bb-33dd-4118-ab82-e26010083197.JPG;0.91280216;1
3473;#3473;ddcc5254-c164-459f-bce9-6523a1ec1ebe.JPG;0.954696;1
3474;#3474;aa40ce98-9809-4a9b-baec-b9cd6ba73587.JPG;2.5466753e-07;0
3475;#3475;23c9ef43-da7e-4355-ae0f-1818a5803624.JPG;0.9999205;1
3476;#3476;fed41437-88d1-4be6-9d88-d70ce039ee30.JPG;1.1137837e-06;0
3477;#3477;ae1a8aff-00d1-4f1f-9c91-b136c30c7c13.JPG;0.93256044;1
3478;#3478;573d9ca7-96d2-4b85-ae1b-2b766be2866c.JPG;0.063133635;0
3479;#3479;518b78d9-c889-4f25-88dd-77f85fc5a423.JPG;6.534057e-07;0
3480;#3480;3460ee36-4644-4a92-9712-99750b160ac0.JPG;2.447631e-07;0
3481;#3481;b6600bb6-f7d0-4703-abe0-6845dc33764f.JPG;3.2544784e-05;0
3482;#3482;4780f492-dfef-4ca3-9f53-fd6315172047.JPG;0.99900097;1
3483;#3483;a489b194-96a7-4ad0-9ad3-c699182ab44f.JPG;3.779629e-08;0
3484;#3484;08e1e5db-2ced-4cdf-96fb-ef221b56b5eb.JPG;1.4222987e-05;0
3485;#3485;39f232fa-dd1a-4826-b802-d120872cddd6.JPG;4.8431525e-07;0
3486;#3486;3056b933-e7bd-4f94-a901-79bf9f389081.JPG;0.0004494701;0
3487;#3487;a25d0481-7aec-4317-9410-ed5c86ef5cb5.JPG;0.99999607;1
3488;#3488;c068d9c2-da0b-454f-a8ce-5fc03fb0a500.JPG;0.99999964;1
3489;#3489;e6daaf7f-544d-4ce6-9367-8827d7869929.JPG;0.017321842;0
3490;#3490;9890bd11-a9fc-4d4a-b464-e5fd6d6dd85a.JPG;0.9999567;1
3491;#3491;58fbed2d-dc04-44eb-9ab3-6fe293ed8edf.JPG;0.00039913756;0
3492;#3492;a2257aa0-396d-4664-b707-cdd8a87a443c.JPG;6.720936e-06;0
3493;#3493;598a2835-6be2-4868-a3ca-084761ad7604.JPG;0.9766219;1
3494;#3494;9d76c508-64cb-441b-90a2-f058f5a06877.JPG;1.0;1
3495;#3495;13488a16-2aa0-42f0-a296-3b47f34fe6ce.JPG;0.19077785;0
3496;#3496;a3d890d7-dc98-49a3-8dd8-0462db18794c.JPG;0.9997749;1
3497;#3497;f71350ff-325c-4097-bb39-a999bca562fc.JPG;0.979124;1
3498;#3498;dc113c15-4d92-43dd-89fb-26d7be34b7d3.JPG;6.464434e-05;0
3499;#3499;b0bd1233-39c3-44e8-ba6a-63db0e5835a4.JPG;0.10315873;0
3500;#3500;a482b78e-5567-4ee2-82a5-a7566afc9945.JPG;4.478781e-05;0
3501;#3501;e7c1c948-452d-41ba-b209-942e35281c92.JPG;2.7150041e-05;0
3502;#3502;b390ff45-8131-47a7-9af5-aee9f829f04f.JPG;3.8324515e-06;0
3503;#3503;383998f4-713e-4f67-b9c4-81e0401cc75a.JPG;0.9375276;1
3504;#3504;590319da-1821-42e0-82b7-7d5caaffaa2f.JPG;0.9990369;1
3505;#3505;c971ee57-6385-43e5-b4b4-cab2080453fa.JPG;0.9995702;1
3506;#3506;d9bf8ebf-1f40-4ebd-b7b2-c76cabaadf97.JPG;1.335444e-07;0
3507;#3507;27d14b49-f7a2-4835-845e-2491ffc86a5c.JPG;1.3673008e-05;0
3508;#3508;31854df4-2b71-4b52-8ccb-3241d6607c3e.JPG;0.00034681175;0
3509;#3509;4155a821-b5a9-4a8e-bccb-5afed624a492.JPG;5.4480633e-06;0
3510;#3510;bdabe3fe-3b12-42fd-9688-7a327d967f0d.JPG;0.9999999;1
3511;#3511;dc38da44-8ffb-4117-8b4f-5a5b92e93541.JPG;2.0453836e-06;0
3512;#3512;3756d110-f032-491e-b717-4db06e80dafd.JPG;1.9530967e-08;0
3513;#3513;882b98ab-f4c2-4ae9-a4c9-c702c43b9354.JPG;0.99994516;1
3514;#3514;38bd9f43-dff4-4bae-a1ba-57198714eed6.JPG;3.128212e-10;0
3515;#3515;51ac64c9-3a62-4ce7-bb00-fc6cd4768fbf.JPG;0.9994691;1
3516;#3516;410ad40e-7ad5-4753-b6a0-075fa79b42ef.JPG;1.8062622e-10;0
3517;#3517;e4786b2b-e508-48ce-8187-59cc89210ca9.JPG;0.9999999;1
3518;#3518;ed1ebf2e-ef19-4902-a5c2-420369babf41.JPG;1.6573444e-05;0
3519;#3519;c13c2719-bcb4-4904-8b77-c7b1bcd3a0f8.JPG;8.087233e-07;0
3520;#3520;6988db15-f6df-4d6c-bc52-6c51b5d69917.JPG;3.0783888e-06;0
3521;#3521;08c6f972-72ca-4c79-b3ca-5d0ac76d4681.JPG;1.1504724e-08;0
3522;#3522;b5c641f4-eaaf-4126-9712-0e31dcf3b84c.JPG;0.9999958;1
3523;#3523;549cc09e-fce3-4cfe-9bab-12c8457af392.JPG;0.99975735;1
3524;#3524;c12c9eba-2a68-49d0-af2b-7aaee09671c5.JPG;0.9979613;1
3525;#3525;91108ebc-85d7-430b-bdc7-c3c5c47651e7.JPG;2.2102752e-06;0
3526;#3526;6290f5a4-d101-4620-b63d-cdee940ae9e6.JPG;0.99980503;1
3527;#3527;41d66210-1edb-455d-95bc-78ef5e6e15fe.JPG;2.2603603e-09;0
3528;#3528;6f50653c-fd92-46ea-aba6-c1940f51aa83.JPG;0.00016584511;0
3529;#3529;db19f991-c9be-44eb-868c-86f7a83b6b35.JPG;3.2875432e-05;0
3530;#3530;11746f46-920f-4c35-a9aa-16e5e0bba6a3.JPG;0.99999917;1
3531;#3531;d683017b-a501-4d38-ae28-0648e6256873.JPG;0.00022427925;0
3532;#3532;cf63532a-e1cc-41ca-976d-4de76b25b209.JPG;1.2939545e-07;0
3533;#3533;c220979d-4c83-4d29-8dcb-45b8c794f50e.JPG;0.997874;1
3534;#3534;c6083cec-f5be-48ef-920b-d1e1e595f589.JPG;0.9999995;1
3535;#3535;e15a5b78-9520-4655-ad1d-8aa66edc78ac.JPG;4.1414667e-05;0
3536;#3536;e141ca38-4947-4a98-85f6-cf1985a31e52.JPG;0.3677834;0
3537;#3537;f135d340-ea5e-4fd5-b512-5db32cadc796.JPG;2.3639505e-08;0
3538;#3538;c05fb9ed-6df6-4d83-b606-b5dd52901de9.JPG;2.7159203e-10;0
3539;#3539;c47946e0-fce2-4464-b70a-9fa994d08aaa.JPG;3.2340441e-10;0
3540;#3540;e323de2a-e7f2-4d91-87c7-fc3ddf31950e.JPG;0.00024043485;0
3541;#3541;f5cd0649-429d-438e-8908-9614366fb057.JPG;0.9999956;1
3542;#3542;adf04b9b-d571-4e19-a548-224b3991ab36.JPG;0.99917114;1
3543;#3543;68ae8858-6eb4-4785-b3d7-6a2adbd3c5ad.JPG;2.496961e-07;0
3544;#3544;6903a848-53e0-4de6-91ad-a01508bce87c.JPG;4.595896e-05;0
3545;#3545;8791f934-42d5-4855-8942-fc919b9b4469.JPG;0.9999933;1
3546;#3546;a6417434-077b-4e22-82c6-db19ab161a3e.JPG;0.9991197;1
3547;#3547;ec4cb784-4ddc-4034-a215-b02981dfddc8.JPG;1.219421e-06;0
3548;#3548;e2711aaf-8bec-4439-bb86-0fd285243ace.JPG;6.462532e-06;0
3549;#3549;006db96f-c067-477e-bfe9-143f39274dfc.JPG;0.9999856;1
3550;#3550;8ad8f46e-e6d6-4e40-83a2-aaa603efcf66.JPG;0.9999325;1
3551;#3551;d4ac2d75-55af-44c3-b9ad-fcb531ea1c67.JPG;0.9547203;1
3552;#3552;b8c1aadb-2abe-4e79-a98d-5bc779770f0d.JPG;0.74181914;1
3553;#3553;235061b0-6b46-4a73-991d-4bbdb5c743dd.JPG;0.00020151213;0
3554;#3554;17200ccb-5297-4c9d-a3e2-f110a43835e3.JPG;0.9999802;1
3555;#3555;926dae37-02a7-43ad-87dd-e1abea566e9c.JPG;0.99927956;1
3556;#3556;731552ef-f621-4561-a66c-f61a0b0071b7.JPG;2.9367143e-07;0
3557;#3557;09b00ab5-4aed-4ba7-9979-d161e38b9e05.JPG;0.99243104;1
3558;#3558;a188509d-aef7-49e1-876f-38c1ddb0e2d4.JPG;2.1852602e-05;0
3559;#3559;e8f17829-ba2f-4747-b472-7e615a075772.JPG;2.8275761e-05;0
3560;#3560;d702f881-56e3-4714-857e-4b4995d73051.JPG;0.9997669;1
3561;#3561;74721612-a2be-4311-8a2b-5789bff6acef.JPG;1.0;1
3562;#3562;ec574bd3-466a-46ab-9fca-c0921a2cb94a.JPG;0.9641399;1
3563;#3563;ca697f8c-db96-439b-a139-e34e0d6fe015.JPG;0.0002935242;0
3564;#3564;43aff22a-8ad8-4dd9-9050-b4095b17da40.JPG;0.9859402;1
3565;#3565;ba44759b-5c35-4ee3-aab9-9348623a739a.JPG;6.311386e-07;0
3566;#3566;6666ca9e-d855-4e28-a850-626bf72dab67.JPG;1.0108889e-07;0
3567;#3567;a8bb62dd-e1dc-4f38-8cc5-315b6236cd71.JPG;0.8998634;1
3568;#3568;ced88bbf-d133-4df4-a6c7-12546c94e9ff.JPG;5.838033e-09;0
3569;#3569;67810cf4-fa61-4a3d-b5e0-5c19e08264e9.JPG;0.9999373;1
3570;#3570;a56f7081-3654-4132-912f-cc8da30caa74.JPG;0.9999095;1
3571;#3571;aa309d0d-8abf-4560-9225-f16eda406343.JPG;1.0;1
3572;#3572;db85b1b1-ead6-47f6-8dc4-7e079cca07d1.JPG;1.0;1
3573;#3573;ba542284-e9b5-4a6a-8b57-a26c2095b464.JPG;4.055858e-06;0
3574;#3574;177897cd-9610-4657-b961-a9b6628d66c6.JPG;0.009521145;0
3575;#3575;bd21998d-980d-4a4d-84a7-a29d26a7404f.JPG;0.9998642;1
3576;#3576;b5444f59-f464-4e7a-b7d3-f8f5393bac9e.JPG;1.3508031e-07;0
3577;#3577;221e4bc9-80b1-4ee6-95d6-8b2ce28dc1b9.JPG;0.9999546;1
3578;#3578;9089b858-96e5-4421-af02-47e735c1de75.JPG;0.99998486;1
3579;#3579;9f8d901f-6531-4779-8ba7-508383dc5d68.JPG;0.9999982;1
3580;#3580;09362c0e-3595-4c42-b3f9-4ed2f346fc10.JPG;0.0019844065;0
3581;#3581;2446ee37-f088-4a4f-8ad5-6e6b270bd878.JPG;0.9824342;1
3582;#3582;dd094aa8-9926-432e-b509-50d31c78552e.JPG;0.99829847;1
3583;#3583;cb564b5f-0060-4e31-8793-b414be3c33c2.JPG;0.9997197;1
3584;#3584;b113802d-68c7-4bc4-851c-a9384c53df12.JPG;0.999987;1
3585;#3585;906b3ff6-8c77-497f-934a-0ab62a8281a7.JPG;0.999569;1
3586;#3586;d4bc76ed-8db6-47df-b72f-0960a69dc4a6.JPG;0.9997135;1
3587;#3587;e14fcd99-1626-49f7-b452-6295548eedbb.JPG;4.7384165e-06;0
3588;#3588;e4abfd86-a84e-4ba7-9279-985308ed4933.JPG;4.854848e-07;0
3589;#3589;eac292eb-a928-4146-8eeb-e3a20b5f3f05.JPG;1.675936e-06;0
3590;#3590;f425b632-b9df-4aeb-ac5b-15d862494839.JPG;0.0024318148;0
3591;#3591;b0f7598a-0ce6-41cd-90bf-6d7d464642ee.JPG;0.99871385;1
3592;#3592;9a0be8ae-70f6-40e3-b659-990d6007ac47.JPG;7.337825e-07;0
3593;#3593;932f11bc-e97d-428e-be36-33e09c10230d.JPG;0.00060694135;0
3594;#3594;10c452c9-a2c5-4ae5-b513-adc83a7432dd.JPG;0.2798698;0
